data;1USD;1AUD;1CAD;1EUR;100HUF;1CHF;1GBP;100JPY;1CZK;1DKK;1NOK;1SEK;1XDR;nr tabeli;pe³ny numer tabeli;
20130828;3,2071;2,8768;3,0517;4,2929;1,4247;3,4911;4,9851;3,2926;0,1671;0,5755;0,5336;0,4937;4,8936;166;166/C/NBP/2013;
20130829;3,2550;2,8969;3,1033;4,3339;1,4361;3,5274;5,0500;3,3325;0,1688;0,5810;0,5366;0,4979;4,9376;167;167/C/NBP/2013;
20130830;3,2646;2,9208;3,1111;4,3223;1,4365;3,5112;5,0615;3,3207;0,1680;0,5794;0,5350;0,4956;4,9400;168;168/C/NBP/2013;
20130902;3,2569;2,9044;3,0927;4,3044;1,4313;3,4975;5,0409;3,3133;0,1673;0,5770;0,5321;0,4914;4,9281;169;169/C/NBP/2013;
20130903;3,2537;2,9257;3,0896;4,2964;1,4336;3,4886;5,0701;3,2829;0,1673;0,5760;0,5358;0,4924;4,9190;170;170/C/NBP/2013;
20130904;3,2797;2,9633;3,1129;4,3136;1,4272;3,5006;5,0959;3,2930;0,1676;0,5783;0,5392;0,4964;4,9508;171;171/C/NBP/2013;
20130905;3,2783;3,0043;3,1168;4,3195;1,4323;3,4991;5,1142;3,2929;0,1675;0,5791;0,5385;0,4951;4,9603;172;172/C/NBP/2013;
20130906;3,2879;3,0068;3,1333;4,3213;1,4330;3,4896;5,1288;3,2891;0,1678;0,5794;0,5375;0,4935;4,9530;173;173/C/NBP/2013;
20130909;3,2823;3,0200;3,1570;4,3236;1,4395;3,5044;5,1319;3,3242;0,1679;0,5796;0,5398;0,4943;4,9557;174;174/C/NBP/2013;
20130910;3,2627;3,0057;3,1441;4,3112;1,4369;3,4923;5,1202;3,2786;0,1669;0,5780;0,5386;0,4938;4,9459;175;175/C/NBP/2013;
20130911;3,2372;3,0123;3,1262;4,2925;1,4361;3,4624;5,0880;3,2256;0,1664;0,5755;0,5459;0,4944;4,9128;176;176/C/NBP/2013;
20130912;3,2088;2,9849;3,1031;4,2661;1,4242;3,4475;5,0727;3,2091;0,1653;0,5720;0,5424;0,4914;4,8762;177;177/C/NBP/2013;
20130913;3,2017;2,9606;3,0991;4,2540;1,4131;3,4384;5,0637;3,2229;0,1646;0,5704;0,5413;0,4901;4,8645;178;178/C/NBP/2013;
20130916;3,2012;2,9633;3,0961;4,2475;1,4129;3,4316;5,0719;3,2160;0,1649;0,5696;0,5398;0,4879;4,8528;179;179/C/NBP/2013;
20130917;3,1684;2,9670;3,0769;4,2346;1,4167;3,4228;5,0529;3,2078;0,1643;0,5679;0,5373;0,4882;4,8302;180;180/C/NBP/2013;
20130918;3,1906;2,9841;3,0947;4,2595;1,4287;3,4426;5,0754;3,2150;0,1656;0,5712;0,5413;0,4934;4,8594;181;181/C/NBP/2013;
20130919;3,1998;2,9922;3,1031;4,2715;1,4334;3,4566;5,1107;3,2358;0,1653;0,5728;0,5414;0,4948;4,8765;182;182/C/NBP/2013;
20130920;3,1273;2,9628;3,0580;4,2331;1,4297;3,4292;5,0229;3,1426;0,1641;0,5676;0,5385;0,4934;4,7941;183;183/C/NBP/2013;
20130923;3,1550;2,9692;3,0675;4,2683;1,4281;3,4660;5,0506;3,1703;0,1653;0,5724;0,5329;0,4960;4,8395;184;184/C/NBP/2013;
20130924;3,1635;2,9843;3,0732;4,2685;1,4272;3,4706;5,0755;3,1996;0,1644;0,5724;0,5343;0,4958;4,8414;185;185/C/NBP/2013;
20130925;3,1691;2,9777;3,0800;4,2741;1,4249;3,4768;5,0660;3,2097;0,1649;0,5732;0,5306;0,4945;4,8541;186;186/C/NBP/2013;
20130926;3,1542;2,9546;3,0598;4,2589;1,4220;3,4622;5,0686;3,1947;0,1646;0,5711;0,5238;0,4908;4,8326;187;187/C/NBP/2013;
20130927;3,1632;2,9659;3,0688;4,2716;1,4258;3,4768;5,0713;3,1981;0,1662;0,5728;0,5288;0,4938;4,8470;188;188/C/NBP/2013;
20130930;3,1488;2,9341;3,0527;4,2678;1,4285;3,4864;5,0774;3,2047;0,1662;0,5723;0,5255;0,4910;4,8318;189;189/C/NBP/2013;
20131001;3,1595;2,9505;3,0698;4,2738;1,4357;3,4923;5,0991;3,2321;0,1662;0,5731;0,5256;0,4928;4,8387;190;190/C/NBP/2013;
20131002;3,1494;2,9540;3,0509;4,2607;1,4387;3,4765;5,1035;3,2075;0,1660;0,5713;0,5259;0,4937;4,8311;191;191/C/NBP/2013;
20131003;3,1297;2,9272;3,0291;4,2536;1,4346;3,4750;5,0850;3,2197;0,1661;0,5702;0,5229;0,4917;4,8342;192;192/C/NBP/2013;
20131004;3,1138;2,9294;3,0180;4,2405;1,4344;3,4575;5,0413;3,1955;0,1660;0,5684;0,5230;0,4913;4,8010;193;193/C/NBP/2013;
20131007;3,1235;2,9465;3,0252;4,2430;1,4294;3,4567;5,0151;3,2164;0,1660;0,5687;0,5235;0,4878;4,7999;194;194/C/NBP/2013;
20131008;3,1232;2,9417;3,0263;4,2364;1,4300;3,4540;5,0221;3,2237;0,1660;0,5679;0,5216;0,4845;4,7991;195;195/C/NBP/2013;
20131009;3,1113;2,9460;3,0132;4,2294;1,4328;3,4433;5,0147;3,2056;0,1658;0,5669;0,5225;0,4855;4,7889;196;196/C/NBP/2013;
20131010;3,1353;2,9672;3,0205;4,2364;1,4309;3,4404;4,9988;3,2227;0,1654;0,5679;0,5229;0,4843;4,8070;197;197/C/NBP/2013;
20131011;3,1281;2,9539;3,0115;4,2287;1,4327;3,4328;4,9875;3,1879;0,1655;0,5669;0,5171;0,4805;4,7898;198;198/C/NBP/2013;
20131014;3,1242;2,9526;3,0038;4,2339;1,4338;3,4333;4,9837;3,1749;0,1658;0,5675;0,5208;0,4826;4,7888;199;199/C/NBP/2013;
20131015;3,1090;2,9473;3,0029;4,2233;1,4269;3,4260;4,9762;3,1668;0,1652;0,5662;0,5187;0,4799;4,7768;200;200/C/NBP/2013;
20131016;3,1257;2,9785;3,0149;4,2176;1,4270;3,4138;4,9845;3,1715;0,1645;0,5655;0,5193;0,4809;4,7825;201;201/C/NBP/2013;
20131017;3,1093;2,9662;3,0012;4,2072;1,4264;3,4028;4,9706;3,1470;0,1639;0,5640;0,5177;0,4783;4,7589;202;202/C/NBP/2013;
20131018;3,0841;2,9707;2,9932;4,2159;1,4329;3,4200;4,9772;3,1527;0,1642;0,5652;0,5204;0,4812;4,7460;203;203/C/NBP/2013;
20131021;3,0854;2,9831;2,9994;4,2201;1,4359;3,4174;4,9912;3,1539;0,1636;0,5658;0,5216;0,4808;4,7594;204;204/C/NBP/2013;
20131022;3,0905;2,9873;3,0009;4,2223;1,4373;3,4192;4,9915;3,1490;0,1636;0,5660;0,5221;0,4817;4,7618;205;205/C/NBP/2013;
20131023;3,0581;2,9723;2,9727;4,2068;1,4369;3,4037;4,9537;3,1083;0,1634;0,5639;0,5178;0,4805;4,7390;206;206/C/NBP/2013;
20131024;3,0636;2,9445;2,9651;4,2205;1,4441;3,4324;4,9530;3,1491;0,1634;0,5658;0,5184;0,4805;4,7408;207;207/C/NBP/2013;
20131025;3,0618;2,9348;2,9378;4,2253;1,4416;3,4360;4,9440;3,1466;0,1641;0,5665;0,5198;0,4819;4,7374;208;208/C/NBP/2013;
20131028;3,0634;2,9404;2,9331;4,2249;1,4432;3,4264;4,9577;3,1484;0,1643;0,5664;0,5197;0,4837;4,7472;209;209/C/NBP/2013;
20131029;3,0628;2,9334;2,9327;4,2237;1,4460;3,4249;4,9507;3,1371;0,1642;0,5662;0,5194;0,4831;4,7410;210;210/C/NBP/2013;
20131030;3,0627;2,9102;2,9344;4,2284;1,4385;3,4220;4,9267;3,1297;0,1642;0,5669;0,5207;0,4818;4,7418;211;211/C/NBP/2013;
20131031;3,0599;2,9033;2,9248;4,2122;1,4340;3,4114;4,9159;3,1140;0,1635;0,5648;0,5208;0,4798;4,7268;212;212/C/NBP/2013;
20131104;3,1020;2,9435;2,9712;4,2245;1,4362;3,4273;4,9794;3,1558;0,1640;0,5664;0,5219;0,4806;4,7632;213;213/C/NBP/2013;
20131105;3,1226;2,9664;3,0004;4,2186;1,4257;3,4244;4,9851;3,1665;0,1633;0,5656;0,5257;0,4808;4,7830;214;214/C/NBP/2013;
20131106;3,1381;2,9788;3,0035;4,2247;1,4216;3,4349;5,0306;3,1885;0,1635;0,5664;0,5243;0,4804;4,7964;215;215/C/NBP/2013;
20131107;3,1088;2,9632;2,9779;4,2088;1,4184;3,4151;5,0081;3,1508;0,1632;0,5642;0,5221;0,4787;4,7723;216;216/C/NBP/2013;
20131108;3,1501;2,9830;3,0174;4,2102;1,4221;3,4214;5,0485;3,1745;0,1560;0,5645;0,5221;0,4825;4,8273;217;217/C/NBP/2013;
20131112;3,1697;2,9718;3,0246;4,2358;1,4255;3,4421;5,0731;3,2094;0,1571;0,5678;0,5154;0,4799;4,8232;218;218/C/NBP/2013;
20131113;3,1578;2,9451;3,0129;4,2471;1,4252;3,4464;5,0332;3,1704;0,1572;0,5694;0,5104;0,4758;4,8180;219;219/C/NBP/2013;
20131114;3,1635;2,9427;3,0175;4,2402;1,4187;3,4413;5,0541;3,1782;0,1567;0,5685;0,5089;0,4721;4,8246;220;220/C/NBP/2013;
20131115;3,1465;2,9260;2,9941;4,2334;1,4197;3,4325;5,0591;3,1479;0,1557;0,5675;0,5076;0,4714;4,8115;221;221/C/NBP/2013;
20131118;3,1297;2,9313;2,9883;4,2238;1,4169;3,4252;5,0461;3,1247;0,1555;0,5662;0,5122;0,4716;4,7946;222;222/C/NBP/2013;
20131119;3,1174;2,9328;2,9911;4,2198;1,4227;3,4250;5,0251;3,1189;0,1555;0,5657;0,5099;0,4729;4,7794;223;223/C/NBP/2013;
20131120;3,1291;2,9451;2,9950;4,2238;1,4215;3,4267;5,0377;3,1280;0,1546;0,5663;0,5127;0,4715;4,7841;224;224/C/NBP/2013;
20131121;3,1253;2,9315;2,9910;4,2297;1,4243;3,4321;5,0545;3,1285;0,1548;0,5670;0,5143;0,4745;4,7941;225;225/C/NBP/2013;
20131122;3,1517;2,9133;3,0064;4,2418;1,4220;3,4429;5,0848;3,1224;0,1557;0,5687;0,5165;0,4746;4,8133;226;226/C/NBP/2013;
20131125;3,1345;2,8700;2,9769;4,2420;1,4216;3,4513;5,0802;3,1007;0,1556;0,5687;0,5168;0,4766;4,8135;227;227/C/NBP/2013;
20131126;3,1364;2,8723;2,9759;4,2364;1,4202;3,4414;5,0708;3,0852;0,1553;0,5680;0,5119;0,4768;4,7993;228;228/C/NBP/2013;
20131127;3,1367;2,8522;2,9722;4,2439;1,4203;3,4457;5,0701;3,0890;0,1555;0,5690;0,5129;0,4777;4,7994;229;229/C/NBP/2013;
20131128;3,1263;2,8373;2,9504;4,2455;1,4180;3,4466;5,0918;3,0611;0,1553;0,5692;0,5135;0,4762;4,7939;230;230/C/NBP/2013;
20131129;3,1166;2,8358;2,9429;4,2403;1,4162;3,4418;5,0952;3,0491;0,1549;0,5685;0,5116;0,4751;4,7880;231;231/C/NBP/2013;
20131202;3,1224;2,8457;2,9518;4,2471;1,4096;3,4540;5,0994;3,0527;0,1551;0,5693;0,5113;0,4771;4,7956;232;232/C/NBP/2013;
20131203;3,1337;2,8549;2,9447;4,2410;1,3987;3,4464;5,1244;3,0413;0,1546;0,5685;0,5095;0,4771;4,8000;233;233/C/NBP/2013;
20131204;3,1229;2,8494;2,9306;4,2414;1,4008;3,4497;5,1227;3,0423;0,1544;0,5685;0,5122;0,4789;4,7930;234;234/C/NBP/2013;
20131205;3,1287;2,8226;2,9327;4,2402;1,4018;3,4540;5,1195;3,0557;0,1544;0,5685;0,5092;0,4803;4,7871;235;235/C/NBP/2013;
20131206;3,1012;2,7965;2,9012;4,2299;1,4029;3,4447;5,0630;3,0389;0,1540;0,5670;0,5029;0,4764;4,7753;236;236/C/NBP/2013;
20131209;3,0916;2,8064;2,9001;4,2287;1,4011;3,4546;5,0573;3,0081;0,1538;0,5668;0,5009;0,4731;4,7616;237;237/C/NBP/2013;
20131210;3,0785;2,8003;2,8860;4,2248;1,4008;3,4513;5,0436;2,9862;0,1536;0,5664;0,5014;0,4719;4,7398;238;238/C/NBP/2013;
20131211;3,0623;2,8024;2,8839;4,2220;1,4020;3,4574;5,0352;2,9815;0,1539;0,5659;0,5021;0,4694;4,7366;239;239/C/NBP/2013;
20131212;3,0654;2,7863;2,8915;4,2263;1,3950;3,4603;5,0235;2,9888;0,1540;0,5665;0,5010;0,4685;4,7344;240;240/C/NBP/2013;
20131213;3,0699;2,7436;2,8878;4,2278;1,3928;3,4609;5,0240;2,9814;0,1539;0,5666;0,4979;0,4667;4,7361;241;241/C/NBP/2013;
20131216;3,0780;2,7484;2,8927;4,2228;1,3962;3,4554;5,0075;2,9837;0,1533;0,5659;0,4957;0,4669;4,7309;242;242/C/NBP/2013;
20131217;3,0648;2,7427;2,8938;4,2168;1,4041;3,4527;4,9943;2,9742;0,1528;0,5652;0,4982;0,4666;4,7193;243;243/C/NBP/2013;
20131218;3,0730;2,7322;2,8987;4,2205;1,4122;3,4575;4,9920;2,9858;0,1524;0,5657;0,5000;0,4671;4,7268;244;244/C/NBP/2013;
20131219;3,0664;2,7317;2,8808;4,2213;1,4149;3,4568;5,0266;2,9771;0,1523;0,5658;0,5027;0,4703;4,7277;245;245/C/NBP/2013;
20131220;3,0833;2,7271;2,8816;4,2135;1,4064;3,4392;5,0434;2,9596;0,1527;0,5648;0,5014;0,4697;4,7384;246;246/C/NBP/2013;
20131223;3,0731;2,7362;2,8704;4,2036;1,4080;3,4317;5,0280;2,9453;0,1522;0,5634;0,4987;0,4678;4,7273;247;247/C/NBP/2013;
20131224;3,0683;2,7425;2,8974;4,2030;1,4124;3,4304;5,0143;2,9495;0,1526;0,5634;0,5006;0,4681;4,7238;248;248/C/NBP/2013;
20131227;3,0649;2,7361;2,8842;4,1927;1,4099;3,4247;5,0113;2,9405;0,1523;0,5620;0,4969;0,4648;4,7024;249;249/C/NBP/2013;
20131230;3,0406;2,7107;2,8568;4,1953;1,4159;3,4249;5,0129;2,9008;0,1526;0,5624;0,4975;0,4672;4,7100;250;250/C/NBP/2013;
20131231;3,0361;2,7008;2,8391;4,1884;1,4126;3,4157;5,0076;2,8867;0,1528;0,5615;0,4971;0,4715;4,6797;251;251/C/NBP/2013;

kod ISO;USD;AUD;CAD;EUR;HUF;CHF;GBP;JPY;CZK;DKK;NOK;SEK;XDR;
nazwa waluty;dolar amerykañski;dolar australijski;dolar kanadyjski;euro;forint (Wêgry);frank szwajcarski;funt szterling;jen (Japonia);korona czeska;korona duñska;korona norweska;korona szwedzka;SDR (MFW);
liczba jednostek;1;1;1;1;100;1;1;100;1;1;1;1;1;
