data;1USD;1AUD;1CAD;1EUR;100HUF;1CHF;1GBP;100JPY;1CZK;1DKK;1NOK;1SEK;1XDR;nr tabeli;pe³ny numer tabeli;
20140828;3,1525;2,9435;2,8931;4,1530;1,3280;3,4419;5,2296;3,0355;0,1500;0,5572;0,5099;0,4535;4,7846;166;166/C/NBP/2014;
20140829;3,1703;2,9650;2,9203;4,1749;1,3229;3,4637;5,2551;3,0541;0,1502;0,5602;0,5122;0,4542;4,8097;167;167/C/NBP/2014;
20140901;3,1692;2,9592;2,9223;4,1762;1,3241;3,4624;5,2571;3,0482;0,1507;0,5605;0,5129;0,4558;4,8082;168;168/C/NBP/2014;
20140902;3,1718;2,9638;2,9204;4,1659;1,3259;3,4510;5,2736;3,0427;0,1502;0,5593;0,5120;0,4533;4,7964;169;169/C/NBP/2014;
20140903;3,1785;2,9498;2,9131;4,1705;1,3207;3,4538;5,2485;3,0274;0,1503;0,5600;0,5132;0,4536;4,8135;170;170/C/NBP/2014;
20140904;3,1532;2,9451;2,8896;4,1451;1,3211;3,4328;5,1915;3,0043;0,1499;0,5566;0,5069;0,4503;4,7724;171;171/C/NBP/2014;
20140905;3,1881;2,9897;2,9399;4,1481;1,3268;3,4397;5,2358;3,0363;0,1501;0,5573;0,5108;0,4529;4,7758;172;172/C/NBP/2014;
20140908;3,1956;2,9995;2,9368;4,1451;1,3205;3,4360;5,2176;3,0474;0,1502;0,5567;0,5095;0,4515;4,8148;173;173/C/NBP/2014;
20140909;3,1992;2,9795;2,9304;4,1398;1,3163;3,4312;5,1693;3,0343;0,1497;0,5561;0,5071;0,4513;4,8011;174;174/C/NBP/2014;
20140910;3,2298;2,9767;2,9291;4,1606;1,3133;3,4499;5,1988;3,0404;0,1502;0,5588;0,5081;0,4531;4,8314;175;175/C/NBP/2014;
20140911;3,2185;2,9441;2,9301;4,1600;1,3186;3,4347;5,2013;3,0181;0,1503;0,5589;0,5075;0,4531;4,8274;176;176/C/NBP/2014;
20140912;3,2122;2,9236;2,9176;4,1535;1,3195;3,4342;5,2092;3,0032;0,1504;0,5581;0,5043;0,4514;4,8177;177;177/C/NBP/2014;
20140915;3,2165;2,9076;2,9055;4,1586;1,3202;3,4382;5,2188;2,9973;0,1507;0,5587;0,5049;0,4510;4,8241;178;178/C/NBP/2014;
20140916;3,2086;2,9029;2,9015;4,1540;1,3222;3,4338;5,2121;2,9977;0,1508;0,5580;0,5020;0,4507;4,8254;179;179/C/NBP/2014;
20140917;3,2086;2,8986;2,9128;4,1542;1,3219;3,4360;5,2025;2,9942;0,1507;0,5581;0,5017;0,4503;4,8129;180;180/C/NBP/2014;
20140918;3,1967;2,8962;2,9166;4,1442;1,3228;3,4213;5,2224;2,9792;0,1504;0,5566;0,4988;0,4484;4,8038;181;181/C/NBP/2014;
20140919;3,2254;2,8905;2,9419;4,1575;1,3317;3,4432;5,2868;2,9655;0,1511;0,5585;0,5078;0,4522;4,8362;182;182/C/NBP/2014;
20140922;3,2243;2,8912;2,9520;4,1451;1,3320;3,4341;5,2684;2,9624;0,1504;0,5568;0,5083;0,4516;4,8286;183;183/C/NBP/2014;
20140923;3,2235;2,8598;2,9293;4,1402;1,3258;3,4314;5,2705;2,9580;0,1504;0,5562;0,5081;0,4516;4,8196;184;184/C/NBP/2014;
20140924;3,2085;2,8425;2,9094;4,1322;1,3287;3,4236;5,2542;2,9488;0,1502;0,5551;0,5065;0,4506;4,8028;185;185/C/NBP/2014;
20140925;3,2306;2,8622;2,9076;4,1298;1,3321;3,4192;5,2834;2,9682;0,1501;0,5548;0,5055;0,4498;4,8191;186;186/C/NBP/2014;
20140926;3,2482;2,8601;2,9275;4,1365;1,3296;3,4270;5,3080;2,9825;0,1504;0,5558;0,5072;0,4503;4,8483;187;187/C/NBP/2014;
20140929;3,2620;2,8629;2,9295;4,1409;1,3251;3,4308;5,3027;2,9856;0,1503;0,5564;0,5065;0,4497;4,8496;188;188/C/NBP/2014;
20140930;3,2589;2,8453;2,9221;4,1411;1,3274;3,4320;5,2945;2,9825;0,1505;0,5564;0,5055;0,4500;4,8493;189;189/C/NBP/2014;
20141001;3,2784;2,8632;2,9318;4,1363;1,3326;3,4288;5,3197;2,9916;0,1505;0,5558;0,5104;0,4536;4,8736;190;190/C/NBP/2014;
20141002;3,2751;2,8580;2,9299;4,1344;1,3341;3,4270;5,3180;2,9926;0,1504;0,5554;0,5081;0,4542;4,8640;191;191/C/NBP/2014;
20141003;3,2668;2,8711;2,9321;4,1354;1,3337;3,4223;5,2741;3,0090;0,1505;0,5556;0,5066;0,4545;4,8628;192;192/C/NBP/2014;
20141006;3,3105;2,8728;2,9456;4,1436;1,3390;3,4252;5,2873;3,0169;0,1508;0,5567;0,5074;0,4546;4,8715;193;193/C/NBP/2014;
20141007;3,2989;2,8764;2,9416;4,1427;1,3455;3,4155;5,2800;3,0160;0,1508;0,5565;0,5078;0,4561;4,8762;194;194/C/NBP/2014;
20141008;3,2742;2,8904;2,9323;4,1392;1,3432;3,4160;5,2762;3,0258;0,1508;0,5561;0,5061;0,4560;4,8670;195;195/C/NBP/2014;
20141009;3,2769;2,8750;2,9275;4,1520;1,3498;3,4227;5,2683;3,0301;0,1511;0,5578;0,5066;0,4544;4,8784;196;196/C/NBP/2014;
20141010;3,2487;2,8723;2,9260;4,1332;1,3509;3,4166;5,2583;3,0143;0,1505;0,5553;0,5049;0,4527;4,8326;197;197/C/NBP/2014;
20141013;3,2774;2,8588;2,9285;4,1417;1,3541;3,4243;5,2556;3,0372;0,1506;0,5564;0,5024;0,4530;4,8712;198;198/C/NBP/2014;
20141014;3,2734;2,8734;2,9209;4,1521;1,3597;3,4377;5,2647;3,0502;0,1508;0,5578;0,5041;0,4558;4,8835;199;199/C/NBP/2014;
20141015;3,2861;2,8677;2,9256;4,1597;1,3581;3,4447;5,2307;3,0721;0,1510;0,5588;0,5012;0,4544;4,8862;200;200/C/NBP/2014;
20141016;3,2633;2,8704;2,8934;4,1668;1,3604;3,4523;5,2095;3,0697;0,1513;0,5596;0,4982;0,4540;4,8832;201;201/C/NBP/2014;
20141017;3,2863;2,8685;2,9082;4,1892;1,3604;3,4713;5,2615;3,0995;0,1521;0,5626;0,4976;0,4566;4,8993;202;202/C/NBP/2014;
20141020;3,2846;2,8752;2,9213;4,1922;1,3637;3,4723;5,2778;3,0799;0,1525;0,5629;0,5009;0,4575;4,8857;203;203/C/NBP/2014;
20141021;3,2755;2,8773;2,9051;4,1827;1,3628;3,4670;5,2859;3,0644;0,1518;0,5617;0,4979;0,4549;4,8867;204;204/C/NBP/2014;
20141022;3,2809;2,8907;2,9199;4,1774;1,3636;3,4625;5,2969;3,0731;0,1514;0,5609;0,4996;0,4540;4,8805;205;205/C/NBP/2014;
20141023;3,3021;2,9008;2,9253;4,1827;1,3638;3,4666;5,2949;3,0789;0,1511;0,5617;0,4995;0,4541;4,9038;206;206/C/NBP/2014;
20141024;3,3126;2,9077;2,9473;4,1915;1,3623;3,4742;5,3080;3,0697;0,1513;0,5629;0,5046;0,4562;4,9164;207;207/C/NBP/2014;
20141027;3,2928;2,9039;2,9380;4,1760;1,3558;3,4627;5,2921;3,0499;0,1511;0,5609;0,4999;0,4540;4,8991;208;208/C/NBP/2014;
20141028;3,2908;2,8976;2,9305;4,1819;1,3520;3,4679;5,3090;3,0527;0,1509;0,5617;0,4976;0,4517;4,9044;209;209/C/NBP/2014;
20141029;3,2771;2,8999;2,9324;4,1779;1,3527;3,4634;5,2975;3,0355;0,1505;0,5612;0,4954;0,4469;4,8764;210;210/C/NBP/2014;
20141030;3,2764;2,9160;2,9404;4,1804;1,3525;3,4671;5,2922;3,0318;0,1506;0,5615;0,4925;0,4486;4,8881;211;211/C/NBP/2014;
20141031;3,3039;2,9146;2,9539;4,1707;1,3521;3,4592;5,2951;3,0329;0,1503;0,5601;0,4919;0,4502;4,8767;212;212/C/NBP/2014;
20141103;3,3352;2,9263;2,9465;4,1713;1,3535;3,4582;5,3276;2,9702;0,1501;0,5603;0,4917;0,4504;4,9238;213;213/C/NBP/2014;
20141104;3,3492;2,9112;2,9614;4,1817;1,3516;3,4690;5,3488;2,9409;0,1504;0,5617;0,4930;0,4530;4,9298;214;214/C/NBP/2014;
20141105;3,3442;2,9160;2,9304;4,1845;1,3564;3,4713;5,3552;2,9426;0,1508;0,5622;0,4851;0,4505;4,9275;215;215/C/NBP/2014;
20141106;3,3541;2,8831;2,9355;4,1886;1,3502;3,4797;5,3601;2,9245;0,1506;0,5629;0,4900;0,4556;4,9320;216;216/C/NBP/2014;
20141107;3,3555;2,8886;2,9422;4,1740;1,3492;3,4667;5,3408;2,9282;0,1504;0,5610;0,4900;0,4539;4,9090;217;217/C/NBP/2014;
20141110;3,3668;2,9058;2,9659;4,1867;1,3523;3,4778;5,3361;2,9385;0,1512;0,5628;0,4918;0,4534;4,9492;218;218/C/NBP/2014;
20141112;3,3427;2,9014;2,9540;4,1741;1,3508;3,4706;5,3167;2,9316;0,1509;0,5612;0,4952;0,4534;4,9344;219;219/C/NBP/2014;
20141113;3,3535;2,9256;2,9664;4,1773;1,3606;3,4744;5,3009;2,9112;0,1513;0,5613;0,4950;0,4522;4,9276;220;220/C/NBP/2014;
20141114;3,3595;2,9366;2,9638;4,1897;1,3706;3,4855;5,2920;2,9057;0,1516;0,5629;0,4957;0,4528;4,9331;221;221/C/NBP/2014;
20141117;3,3704;2,9219;2,9704;4,1847;1,3688;3,4814;5,2589;2,8901;0,1513;0,5622;0,4958;0,4523;4,9267;222;222/C/NBP/2014;
20141118;3,3561;2,9203;2,9636;4,1813;1,3647;3,4798;5,2459;2,8810;0,1509;0,5617;0,4952;0,4522;4,9053;223;223/C/NBP/2014;
20141119;3,3357;2,9088;2,9469;4,1724;1,3657;3,4733;5,2187;2,8602;0,1508;0,5605;0,4948;0,4510;4,8914;224;224/C/NBP/2014;
20141120;3,3305;2,8761;2,9353;4,1769;1,3691;3,4769;5,2156;2,8302;0,1509;0,5611;0,4913;0,4508;4,8891;225;225/C/NBP/2014;
20141121;3,3254;2,8643;2,9403;4,1719;1,3700;3,4726;5,2266;2,8155;0,1508;0,5604;0,4921;0,4496;4,8803;226;226/C/NBP/2014;
20141124;3,3471;2,9073;2,9799;4,1586;1,3666;3,4605;5,2375;2,8407;0,1503;0,5589;0,4937;0,4491;4,8946;227;227/C/NBP/2014;
20141125;3,3435;2,8830;2,9691;4,1534;1,3611;3,4537;5,2452;2,8237;0,1505;0,5583;0,4934;0,4492;4,8885;228;228/C/NBP/2014;
20141126;3,3218;2,8394;2,9567;4,1431;1,3514;3,4450;5,2223;2,8187;0,1502;0,5569;0,4885;0,4470;4,8771;229;229/C/NBP/2014;
20141127;3,3096;2,8199;2,9437;4,1382;1,3491;3,4406;5,2250;2,8145;0,1501;0,5563;0,4852;0,4471;4,8571;230;230/C/NBP/2014;
20141128;3,3138;2,8360;2,9383;4,1385;1,3478;3,4430;5,2195;2,8167;0,1498;0,5563;0,4812;0,4470;4,8575;231;231/C/NBP/2014;
20141201;3,3192;2,8229;2,9079;4,1372;1,3500;3,4419;5,2018;2,8016;0,1496;0,5560;0,4760;0,4468;4,8560;232;232/C/NBP/2014;
20141202;3,3106;2,8202;2,9123;4,1375;1,3508;3,4414;5,2142;2,8074;0,1498;0,5562;0,4779;0,4475;4,8564;233;233/C/NBP/2014;
20141203;3,3265;2,8081;2,9156;4,1263;1,3449;3,4265;5,2037;2,7899;0,1494;0,5546;0,4743;0,4449;4,8556;234;234/C/NBP/2014;
20141204;3,3424;2,8106;2,9337;4,1149;1,3399;3,4202;5,2407;2,7900;0,1490;0,5530;0,4748;0,4437;4,8600;235;235/C/NBP/2014;
20141205;3,3224;2,7834;2,9205;4,1192;1,3414;3,4245;5,2069;2,7740;0,1492;0,5536;0,4707;0,4436;4,8701;236;236/C/NBP/2014;
20141208;3,3554;2,7928;2,9274;4,1207;1,3408;3,4261;5,2300;2,7591;0,1492;0,5539;0,4685;0,4438;4,8559;237;237/C/NBP/2014;
20141209;3,3567;2,7846;2,9332;4,1212;1,3445;3,4279;5,2435;2,7749;0,1493;0,5539;0,4680;0,4431;4,8821;238;238/C/NBP/2014;
20141210;3,3239;2,7621;2,9056;4,1191;1,3475;3,4266;5,2041;2,7886;0,1491;0,5536;0,4674;0,4425;4,8509;239;239/C/NBP/2014;
20141211;3,3218;2,7639;2,8984;4,1238;1,3427;3,4290;5,2122;2,7968;0,1493;0,5543;0,4629;0,4412;4,8557;240;240/C/NBP/2014;
20141212;3,3361;2,7594;2,8956;4,1342;1,3431;3,4413;5,2309;2,8000;0,1497;0,5559;0,4592;0,4417;4,8685;241;241/C/NBP/2014;
20141215;3,3227;2,7402;2,8726;4,1343;1,3384;3,4424;5,2241;2,7925;0,1498;0,5559;0,4522;0,4400;4,8604;242;242/C/NBP/2014;
20141216;3,3248;2,7271;2,8679;4,1328;1,3406;3,4408;5,2030;2,8022;0,1499;0,5556;0,4481;0,4371;4,8604;243;243/C/NBP/2014;
20141217;3,3307;2,7397;2,8627;4,1712;1,3294;3,4734;5,2471;2,8588;0,1511;0,5605;0,4418;0,4374;4,8902;244;244/C/NBP/2014;
20141218;3,3583;2,7483;2,8856;4,1806;1,3328;3,4812;5,2725;2,8675;0,1515;0,5620;0,4535;0,4402;4,9199;245;245/C/NBP/2014;
20141219;3,4274;2,8048;2,9508;4,2082;1,3368;3,4939;5,3648;2,8763;0,1525;0,5657;0,4640;0,4447;4,9899;246;246/C/NBP/2014;
20141222;3,4405;2,8082;2,9637;4,2268;1,3353;3,5116;5,3824;2,8839;0,1529;0,5683;0,4690;0,4466;5,0036;247;247/C/NBP/2014;
20141223;3,4501;2,8079;2,9671;4,2293;1,3461;3,5140;5,3890;2,8777;0,1533;0,5685;0,4665;0,4447;5,0125;248;248/C/NBP/2014;
20141224;3,4947;2,8319;2,9998;4,2545;1,3493;3,5380;5,4163;2,8950;0,1537;0,5719;0,4698;0,4492;5,0535;249;249/C/NBP/2014;
20141229;3,4937;2,8338;3,0086;4,2629;1,3508;3,5455;5,4305;2,9004;0,1538;0,5730;0,4695;0,4493;5,0635;250;250/C/NBP/2014;
20141230;3,4932;2,8427;3,0050;4,2587;1,3534;3,5399;5,4265;2,8949;0,1536;0,5723;0,4699;0,4448;5,0583;251;251/C/NBP/2014;
20141231;3,4920;2,8613;3,0063;4,2511;1,3529;3,5349;5,4330;2,9321;0,1533;0,5709;0,4700;0,4506;5,0635;252;252/C/NBP/2014;

kod ISO;USD;AUD;CAD;EUR;HUF;CHF;GBP;JPY;CZK;DKK;NOK;SEK;XDR;
nazwa waluty;dolar amerykañski;dolar australijski;dolar kanadyjski;euro;forint (Wêgry);frank szwajcarski;funt szterling;jen (Japonia);korona czeska;korona duñska;korona norweska;korona szwedzka;SDR (MFW);
liczba jednostek;1;1;1;1;100;1;1;100;1;1;1;1;1;
