data;1USD;1AUD;1CAD;1EUR;100HUF;1CHF;1GBP;100JPY;1CZK;1DKK;1NOK;1SEK;1XDR;nr tabeli;pe³ny numer tabeli;
20150827;3,6860;2,6239;2,7709;4,1938;1,3280;3,8926;5,7360;3,0796;0,1546;0,5619;0,4410;0,4358;5,2147;166;166/C/NBP/2015;
20150828;3,7299;2,6643;2,8119;4,1991;1,3359;3,8933;5,7554;3,0986;0,1550;0,5627;0,4477;0,4392;5,2454;167;167/C/NBP/2015;
20150831;3,7227;2,6608;2,8015;4,1867;1,3331;3,8725;5,7289;3,0793;0,1546;0,5610;0,4477;0,4408;5,2319;168;168/C/NBP/2015;
20150901;3,7198;2,6410;2,7931;4,1787;1,3294;3,8537;5,7289;3,0716;0,1546;0,5598;0,4445;0,4385;5,2219;169;169/C/NBP/2015;
20150902;3,7222;2,6266;2,8370;4,1944;1,3329;3,8653;5,7129;3,1064;0,1552;0,5619;0,4494;0,4411;5,2556;170;170/C/NBP/2015;
20150903;3,7272;2,6177;2,8133;4,1902;1,3361;3,8523;5,7009;3,1041;0,1550;0,5614;0,4509;0,4416;5,2383;171;171/C/NBP/2015;
20150904;3,7448;2,6306;2,8344;4,1674;1,3352;3,8438;5,7170;3,1232;0,1541;0,5586;0,4513;0,4440;5,2143;172;172/C/NBP/2015;
20150907;3,7563;2,6061;2,8332;4,1768;1,3304;3,8490;5,7099;3,1508;0,1546;0,5598;0,4523;0,4436;5,2563;173;173/C/NBP/2015;
20150908;3,7550;2,6054;2,8288;4,1892;1,3317;3,8500;5,7339;3,1450;0,1549;0,5614;0,4520;0,4442;5,2718;174;174/C/NBP/2015;
20150909;3,7457;2,6234;2,8270;4,1865;1,3327;3,8278;5,7598;3,1221;0,1547;0,5611;0,4530;0,4442;5,2635;175;175/C/NBP/2015;
20150910;3,7394;2,6358;2,8230;4,1689;1,3287;3,8182;5,7534;3,0885;0,1541;0,5588;0,4537;0,4437;5,2489;176;176/C/NBP/2015;
20150911;3,7209;2,6262;2,8077;4,1722;1,3240;3,8105;5,7369;3,0809;0,1542;0,5592;0,4538;0,4435;5,2370;177;177/C/NBP/2015;
20150914;3,6861;2,6059;2,7814;4,1637;1,3256;3,7755;5,6901;3,0569;0,1537;0,5581;0,4493;0,4446;5,2033;178;178/C/NBP/2015;
20150915;3,6807;2,6222;2,7765;4,1654;1,3301;3,7963;5,6646;3,0667;0,1539;0,5584;0,4481;0,4461;5,1980;179;179/C/NBP/2015;
20150916;3,6736;2,6130;2,7733;4,1540;1,3310;3,7840;5,6502;3,0642;0,1535;0,5568;0,4489;0,4443;5,1760;180;180/C/NBP/2015;
20150917;3,6806;2,6406;2,7858;4,1511;1,3333;3,8001;5,6926;3,0546;0,1533;0,5564;0,4500;0,4450;5,1995;181;181/C/NBP/2015;
20150918;3,6791;2,6336;2,7903;4,1662;1,3418;3,7999;5,7228;3,0453;0,1537;0,5585;0,4523;0,4461;5,1984;182;182/C/NBP/2015;
20150921;3,6484;2,6442;2,7911;4,1600;1,3424;3,8123;5,6986;3,0529;0,1536;0,5576;0,4504;0,4458;5,1668;183;183/C/NBP/2015;
20150922;3,6892;2,6385;2,7879;4,1511;1,3365;3,7987;5,7299;3,0662;0,1534;0,5564;0,4497;0,4437;5,2034;184;184/C/NBP/2015;
20150923;3,7324;2,6403;2,8132;4,1629;1,3375;3,8371;5,7475;3,1103;0,1536;0,5581;0,4509;0,4452;5,2408;185;185/C/NBP/2015;
20150924;3,7299;2,6273;2,8076;4,1714;1,3390;3,8301;5,6951;3,1029;0,1537;0,5592;0,4510;0,4445;5,2478;186;186/C/NBP/2015;
20150925;3,7153;2,5953;2,7767;4,1860;1,3300;3,8314;5,6698;3,1142;0,1536;0,5610;0,4410;0,4428;5,2345;187;187/C/NBP/2015;
20150928;3,7434;2,6245;2,8110;4,1821;1,3268;3,8272;5,6895;3,1007;0,1538;0,5606;0,4373;0,4452;5,2296;188;188/C/NBP/2015;
20150929;3,7552;2,6267;2,8158;4,1951;1,3317;3,8369;5,7018;3,1311;0,1540;0,5623;0,4393;0,4429;5,2663;189;189/C/NBP/2015;
20150930;3,7386;2,6177;2,7907;4,2011;1,3381;3,8515;5,6672;3,1232;0,1543;0,5631;0,4406;0,4448;5,2673;190;190/C/NBP/2015;
20151001;3,7569;2,6383;2,8064;4,2025;1,3399;3,8538;5,6987;3,1291;0,1547;0,5633;0,4411;0,4467;5,2658;191;191/C/NBP/2015;
20151002;3,7571;2,6585;2,8404;4,2047;1,3441;3,8551;5,6982;3,1389;0,1548;0,5636;0,4463;0,4490;5,2792;192;192/C/NBP/2015;
20151005;3,7285;2,6170;2,8181;4,2109;1,3457;3,8596;5,6704;3,1334;0,1549;0,5644;0,4472;0,4498;5,2860;193;193/C/NBP/2015;
20151006;3,7505;2,6508;2,8645;4,2053;1,3480;3,8462;5,6913;3,1188;0,1551;0,5636;0,4476;0,4503;5,2581;194;194/C/NBP/2015;
20151007;3,7483;2,6736;2,8661;4,2040;1,3415;3,8477;5,6946;3,1117;0,1550;0,5634;0,4504;0,4520;5,2561;195;195/C/NBP/2015;
20151008;3,7290;2,6959;2,8730;4,1896;1,3444;3,8447;5,7056;3,1086;0,1546;0,5614;0,4544;0,4513;5,2319;196;196/C/NBP/2015;
20151009;3,7269;2,6778;2,8509;4,1922;1,3436;3,8404;5,6912;3,1075;0,1547;0,5619;0,4558;0,4518;5,2487;197;197/C/NBP/2015;
20151012;3,6803;2,6934;2,8379;4,1781;1,3418;3,8285;5,6407;3,0603;0,1540;0,5600;0,4552;0,4506;5,1904;198;198/C/NBP/2015;
20151013;3,6724;2,7000;2,8315;4,1753;1,3459;3,8218;5,6351;3,0578;0,1540;0,5596;0,4550;0,4489;5,1869;199;199/C/NBP/2015;
20151014;3,6849;2,6829;2,8260;4,1909;1,3459;3,8417;5,6069;3,0780;0,1544;0,5617;0,4515;0,4529;5,2013;200;200/C/NBP/2015;
20151015;3,6684;2,6659;2,8234;4,1872;1,3513;3,8408;5,6534;3,0701;0,1544;0,5612;0,4517;0,4508;5,1898;201;201/C/NBP/2015;
20151016;3,6797;2,6861;2,8475;4,1862;1,3543;3,8556;5,6770;3,1029;0,1547;0,5610;0,4535;0,4475;5,1891;202;202/C/NBP/2015;
20151019;3,6912;2,6824;2,8618;4,1965;1,3580;3,8775;5,7026;3,0972;0,1549;0,5625;0,4569;0,4486;5,2196;203;203/C/NBP/2015;
20151020;3,7076;2,6911;2,8593;4,1975;1,3556;3,8761;5,7390;3,1045;0,1550;0,5628;0,4561;0,4466;5,2304;204;204/C/NBP/2015;
20151021;3,7088;2,7012;2,8593;4,2090;1,3565;3,8931;5,7398;3,0958;0,1554;0,5643;0,4564;0,4468;5,2345;205;205/C/NBP/2015;
20151022;3,7348;2,6936;2,8642;4,2372;1,3591;3,8980;5,7672;3,1114;0,1565;0,5680;0,4560;0,4487;5,2725;206;206/C/NBP/2015;
20151023;3,7889;2,7390;2,8895;4,2302;1,3600;3,9009;5,8375;3,1465;0,1564;0,5671;0,4594;0,4510;5,2779;207;207/C/NBP/2015;
20151026;3,8160;2,7521;2,8954;4,2061;1,3532;3,8992;5,8553;3,1494;0,1554;0,5639;0,4533;0,4481;5,3141;208;208/C/NBP/2015;
20151027;3,8284;2,7785;2,9117;4,2261;1,3598;3,9041;5,8815;3,1655;0,1559;0,5665;0,4590;0,4505;5,3601;209;209/C/NBP/2015;
20151028;3,8362;2,7726;2,9000;4,2386;1,3584;3,8988;5,8727;3,1881;0,1564;0,5682;0,4546;0,4513;5,3602;210;210/C/NBP/2015;
20151029;3,8324;2,7331;2,9085;4,2441;1,3612;3,8971;5,8726;3,1823;0,1566;0,5690;0,4532;0,4550;5,3542;211;211/C/NBP/2015;
20151030;3,8589;2,7348;2,9283;4,2319;1,3603;3,8956;5,9022;3,1889;0,1561;0,5675;0,4501;0,4507;5,3940;212;212/C/NBP/2015;
20151102;3,8134;2,7101;2,8996;4,2148;1,3567;3,8654;5,8690;3,1647;0,1555;0,5651;0,4491;0,4491;5,3441;213;213/C/NBP/2015;
20151103;3,8207;2,7301;2,9209;4,2169;1,3489;3,8781;5,9102;3,1705;0,1556;0,5654;0,4508;0,4482;5,3430;214;214/C/NBP/2015;
20151104;3,8445;2,7509;2,9221;4,2060;1,3413;3,8755;5,9065;3,1713;0,1554;0,5639;0,4503;0,4481;5,3463;215;215/C/NBP/2015;
20151105;3,8506;2,7549;2,9306;4,1886;1,3322;3,8788;5,9160;3,1709;0,1545;0,5615;0,4483;0,4467;5,3369;216;216/C/NBP/2015;
20151106;3,8649;2,7687;2,9373;4,2011;1,3391;3,8791;5,8929;3,1733;0,1552;0,5632;0,4510;0,4478;5,3656;217;217/C/NBP/2015;
20151109;3,9138;2,7634;2,9478;4,2021;1,3324;3,8978;5,8976;3,1871;0,1555;0,5633;0,4526;0,4490;5,3662;218;218/C/NBP/2015;
20151110;3,9293;2,7676;2,9595;4,2156;1,3405;3,9088;5,9266;3,1846;0,1559;0,5651;0,4533;0,4515;5,4051;219;219/C/NBP/2015;
20151112;3,9287;2,7591;2,9599;4,1971;1,3434;3,8981;5,9356;3,1831;0,1552;0,5625;0,4540;0,4507;5,4064;220;220/C/NBP/2015;
20151113;3,8851;2,7700;2,9245;4,1906;1,3421;3,8814;5,9185;3,1659;0,1550;0,5617;0,4496;0,4507;5,3921;221;221/C/NBP/2015;
20151116;3,9149;2,7836;2,9329;4,1997;1,3475;3,8877;5,9524;3,1870;0,1554;0,5629;0,4488;0,4494;5,4002;222;222/C/NBP/2015;
20151117;3,9245;2,7815;2,9384;4,2011;1,3483;3,8948;5,9628;3,1895;0,1553;0,5631;0,4513;0,4510;5,4115;223;223/C/NBP/2015;
20151118;3,9403;2,8085;2,9614;4,2046;1,3493;3,8890;5,9985;3,1955;0,1555;0,5635;0,4550;0,4507;5,4300;224;224/C/NBP/2015;
20151119;3,9455;2,8007;2,9580;4,2075;1,3542;3,8766;6,0035;3,1961;0,1556;0,5640;0,4557;0,4527;5,4336;225;225/C/NBP/2015;
20151120;3,9320;2,8223;2,9626;4,2096;1,3555;3,8675;6,0111;3,1972;0,1557;0,5643;0,4554;0,4522;5,4393;226;226/C/NBP/2015;
20151123;3,9303;2,8484;2,9591;4,2006;1,3534;3,8699;5,9923;3,2008;0,1554;0,5631;0,4571;0,4528;5,4229;227;227/C/NBP/2015;
20151124;3,9511;2,8435;2,9554;4,2043;1,3493;3,8776;5,9925;3,2149;0,1555;0,5635;0,4573;0,4537;5,4400;228;228/C/NBP/2015;
20151125;3,9648;2,8687;2,9775;4,2204;1,3523;3,8971;5,9787;3,2363;0,1562;0,5657;0,4591;0,4554;5,4552;229;229/C/NBP/2015;
20151126;3,9930;2,8870;2,9933;4,2207;1,3522;3,8959;6,0205;3,2468;0,1561;0,5658;0,4596;0,4548;5,4764;230;230/C/NBP/2015;
20151127;3,9844;2,8789;2,9941;4,2318;1,3543;3,8940;6,0242;3,2517;0,1565;0,5673;0,4603;0,4559;5,4908;231;231/C/NBP/2015;
20151130;3,9947;2,8722;2,9906;4,2260;1,3539;3,8761;6,0131;3,2556;0,1563;0,5665;0,4591;0,4564;5,4834;232;232/C/NBP/2015;
20151201;3,9962;2,8870;2,9922;4,2279;1,3581;3,8815;6,0149;3,2476;0,1564;0,5668;0,4604;0,4594;5,4838;233;233/C/NBP/2015;
20151202;3,9812;2,9092;2,9837;4,2303;1,3613;3,8744;6,0067;3,2375;0,1565;0,5670;0,4594;0,4589;5,4831;234;234/C/NBP/2015;
20151203;3,9992;2,9244;2,9834;4,2285;1,3592;3,8873;5,9855;3,2404;0,1565;0,5669;0,4630;0,4595;5,4807;235;235/C/NBP/2015;
20151204;3,9404;2,8826;2,9505;4,2652;1,3636;3,9173;5,9334;3,2011;0,1576;0,5718;0,4606;0,4612;5,4755;236;236/C/NBP/2015;
20151207;3,9018;2,8768;2,9233;4,2694;1,3629;3,9163;5,9092;3,1737;0,1579;0,5722;0,4593;0,4606;5,4305;237;237/C/NBP/2015;
20151208;3,9491;2,8720;2,9257;4,2730;1,3694;3,9410;5,9538;3,2014;0,1581;0,5727;0,4556;0,4619;5,4352;238;238/C/NBP/2015;
20151209;3,9450;2,8431;2,9041;4,2916;1,3654;3,9695;5,9110;3,2125;0,1588;0,5752;0,4491;0,4635;5,4622;239;239/C/NBP/2015;
20151210;3,9149;2,8356;2,8917;4,2974;1,3612;3,9653;5,9303;3,2093;0,1591;0,5760;0,4508;0,4646;5,4520;240;240/C/NBP/2015;
20151211;3,9238;2,8665;2,8905;4,2994;1,3559;3,9763;5,9564;3,2306;0,1591;0,5763;0,4556;0,4633;5,4664;241;241/C/NBP/2015;
20151214;3,9172;2,8180;2,8608;4,3137;1,3593;3,9877;5,9647;3,2387;0,1596;0,5782;0,4505;0,4628;5,4837;242;242/C/NBP/2015;
20151215;3,9240;2,8375;2,8589;4,3146;1,3628;3,9915;5,9389;3,2481;0,1596;0,5783;0,4509;0,4611;5,4694;243;243/C/NBP/2015;
20151216;3,9269;2,8302;2,8643;4,3022;1,3624;3,9775;5,9444;3,2331;0,1592;0,5766;0,4529;0,4638;5,4564;244;244/C/NBP/2015;
20151217;3,8990;2,8084;2,8310;4,2600;1,3467;3,9508;5,8588;3,2000;0,1576;0,5710;0,4455;0,4579;5,4089;245;245/C/NBP/2015;
20151218;3,9104;2,7880;2,8122;4,2405;1,3422;3,9287;5,8328;3,1870;0,1568;0,5684;0,4467;0,4562;5,4095;246;246/C/NBP/2015;
20151221;3,9105;2,7971;2,8074;4,2372;1,3502;3,9314;5,8287;3,2182;0,1568;0,5679;0,4462;0,4564;5,4103;247;247/C/NBP/2015;
20151222;3,8491;2,7631;2,7590;4,1951;1,3362;3,8779;5,7420;3,1774;0,1551;0,5622;0,4383;0,4511;5,3438;248;248/C/NBP/2015;
20151223;3,8298;2,7745;2,7467;4,2007;1,3393;3,8764;5,6858;3,1674;0,1553;0,5630;0,4400;0,4544;5,3234;249;249/C/NBP/2015;
20151224;3,8518;2,7799;2,7730;4,2018;1,3359;3,8839;5,7327;3,1862;0,1555;0,5631;0,4411;0,4567;5,3417;250;250/C/NBP/2015;
20151228;3,8308;2,7862;2,7646;4,1987;1,3294;3,8850;5,7052;3,1828;0,1553;0,5626;0,4418;0,4563;5,3378;251;251/C/NBP/2015;
20151229;3,8322;2,7829;2,7555;4,2085;1,3418;3,8779;5,7095;3,1840;0,1556;0,5639;0,4403;0,4584;5,3407;252;252/C/NBP/2015;
20151230;3,8344;2,7956;2,7648;4,1909;1,3345;3,8656;5,6729;3,1828;0,1551;0,5615;0,4406;0,4577;5,3153;253;253/C/NBP/2015;
20151231;3,8482;2,8036;2,7632;4,2021;1,3400;3,8840;5,7016;3,1905;0,1555;0,5631;0,4362;0,4565;5,3337;254;254/C/NBP/2015;

kod ISO;USD;AUD;CAD;EUR;HUF;CHF;GBP;JPY;CZK;DKK;NOK;SEK;XDR;
nazwa waluty;dolar amerykañski;dolar australijski;dolar kanadyjski;euro;forint (Wêgry);frank szwajcarski;funt szterling;jen (Japonia);korona czeska;korona duñska;korona norweska;korona szwedzka;SDR (MFW);
liczba jednostek;1;1;1;1;100;1;1;100;1;1;1;1;1;
